,SDNN,RMSSD,MeanNN,pNN50,pNN20,SDSD,Label
149,36.669357742223454,21.264320555130105,624.3310104529617,1.3937282229965158,29.268292682926827,21.30151049009465,1.0
150,40.69541033433984,18.755997879238336,621.4548611111111,0.3472222222222222,28.819444444444443,18.785451933786927,1.0
151,60.96884540703882,26.35202227560884,632.5335689045936,5.30035335689046,33.56890459363957,26.398743911768392,1.0
152,47.31520575740465,20.28844628431608,625.7762237762238,3.146853146853147,27.27272727272727,20.323895698116345,1.0
153,32.0592777316682,20.80468908009197,627.2272727272727,2.097902097902098,28.321678321678323,20.84111413881398,1.0
154,43.951759765260505,21.03412243401999,652.7781818181818,2.5454545454545454,24.0,21.07042592324456,1.0
155,45.72566490743208,22.999918883698623,666.0557620817843,3.717472118959108,33.82899628252788,23.042160899897752,1.0
156,53.48757791690835,20.896395398712684,653.6058394160584,1.45985401459854,24.817518248175183,20.93383472583028,1.0
157,28.003933455934654,19.97057760900904,667.473880597015,1.1194029850746268,31.716417910447763,20.00757297981141,1.0
158,52.5682368416178,27.168532372793216,658.6102941176471,5.147058823529411,26.10294117647059,27.217150752168827,1.0
159,40.98139170310559,18.04268443271293,653.1277372262774,1.824817518248175,17.51824817518248,18.075439247393405,1.0
160,58.60340795211361,46.45604203769311,1006.6966292134832,29.21348314606741,67.41573033707866,46.55577270061589,1.0
161,73.47666359107379,52.619878832544345,976.551912568306,34.42622950819672,72.6775956284153,52.75963809864892,1.0
162,62.48490057016456,50.24445795862023,991.756906077348,32.04419889502763,66.85082872928176,50.38296879286066,1.0
163,64.60640667856798,50.32720713270087,986.9668508287292,30.386740331491712,70.71823204419888,50.46758736359086,1.0
164,59.24082945713874,44.26046643325044,991.3591160220994,22.099447513812155,62.98342541436463,44.38381354759787,1.0
165,65.34392625887568,41.46495558223189,979.1483516483516,21.97802197802197,64.28571428571429,41.57901646492255,1.0
166,36.81047233059825,30.593246334958888,732.2244897959183,2.857142857142857,41.224489795918366,30.65503896619208,1.0
167,37.63019497871265,26.58370322793505,750.531380753138,3.765690376569038,48.53556485355649,26.639631790188417,1.0
168,45.76641715362732,27.506021096865258,761.6042553191489,5.957446808510639,49.361702127659576,27.56401355359137,1.0
169,34.40149112928051,21.343072622544145,734.9508196721312,1.2295081967213115,38.114754098360656,21.38353619434381,1.0
170,50.27868325821623,29.0990791994594,762.7872340425532,8.51063829787234,40.42553191489361,29.16070164914684,1.0
171,36.73189683995116,27.86110600945654,782.8515283842795,4.80349344978166,53.7117903930131,27.92024727502608,1.0
172,65.7104036522579,47.26429723484153,768.6781115879828,30.90128755364807,68.24034334763948,47.36541181236209,1.0
173,54.75913959254017,44.09027999116779,763.6495726495726,27.35042735042736,67.09401709401709,44.18506913503654,1.0
174,62.23668551922669,46.99353403798559,770.7296137339056,26.18025751072961,66.95278969957081,47.088793909670734,1.0
175,57.05950110776177,45.61612775226664,790.0,24.778761061946906,65.929203539823,45.717028625548345,1.0
176,60.81529635297389,50.452795576635765,784.6228070175439,28.07017543859649,68.42105263157895,50.56156401345904,1.0
177,56.24314832671679,46.76054154534607,781.7860262008734,24.890829694323145,66.8122270742358,46.86331609801972,1.0
178,47.691309067478336,20.04713916694544,589.0328947368421,0.986842105263158,30.92105263157895,20.077794409225465,1.0
179,51.12207135281192,20.289323957851988,594.7109634551495,1.6611295681063123,28.23920265780731,20.323103316868064,1.0
180,50.87008891031908,20.91931978338052,592.6622516556291,1.9867549668874167,29.47019867549669,20.95317301935868,1.0
181,50.12402298181077,24.75128025225916,623.3519163763066,3.1358885017421603,40.069686411149824,24.78364855457332,1.0
182,57.17180564097576,24.659641159147107,622.9163763066202,3.1358885017421603,42.1602787456446,24.70269793942442,1.0
183,46.59303049982097,22.061309772742163,618.9480968858131,1.384083044982699,33.56401384083045,22.0990263746026,1.0
184,86.06357252940039,57.54324017463666,908.6294416243654,37.56345177664975,76.14213197969542,57.690198252033895,1.0
185,104.51012598871036,67.12034371589988,961.0806451612904,47.31182795698925,77.95698924731182,67.28349313824059,1.0
186,97.9940370807804,62.62629345234274,934.1780104712042,45.0261780104712,78.53403141361257,62.789793543304505,1.0
187,86.2635705240804,63.85783100485924,954.1016042780748,42.24598930481284,75.40106951871658,64.0299962852979,1.0
188,94.25719792987051,60.81367086521387,911.6632653061224,34.18367346938776,72.44897959183673,60.96824921306821,1.0
189,63.98801795811526,52.33788599422819,765.6609442060086,32.61802575107296,70.3862660944206,52.45004856448731,1.0
190,69.41475715320408,53.11751204141705,760.2297872340425,30.21276595744681,68.93617021276596,53.23091023533783,1.0
191,78.68626536409943,54.20374727348096,746.5020920502092,21.338912133891213,62.34309623430963,54.31780308073886,1.0
192,53.227519965863024,46.79818232576596,776.8478260869565,29.13043478260869,64.78260869565217,46.899753481016255,1.0
193,69.67101374847226,59.73762981224159,771.1379310344828,33.62068965517241,70.6896551724138,59.86728405067949,1.0
194,66.23594878665071,61.97035227754889,783.296943231441,43.66812227074236,75.9825327510917,62.10654156852734,1.0
195,38.37122345987222,18.04774469110681,602.0542372881356,2.0338983050847457,21.35593220338983,18.077509770414483,1.0
196,20.856870007334468,15.659060813695383,613.2705479452055,0.3424657534246575,16.095890410958905,15.685518857746164,1.0
197,40.34906303493165,38.42024030201873,604.020202020202,2.0202020202020203,13.804713804713806,38.48501621077911,1.0
198,62.12767756941324,31.941911562799657,593.8211920529801,4.304635761589404,16.225165562913908,31.99269400263063,1.0
199,35.975617092001194,17.723411021742233,627.7622377622378,0.3496503496503496,23.776223776223777,17.75435158621955,1.0
200,44.23352406447841,15.061761738477562,594.0930232558139,1.6611295681063123,10.299003322259136,15.0868208302734,1.0
201,32.77390921336039,33.96019956044166,785.6271929824561,13.157894736842104,63.1578947368421,34.03368169344218,1.0
202,41.29110238052768,41.982893900750696,837.6682242990654,22.897196261682243,69.62616822429906,42.08179261757703,1.0
203,46.5047322205664,43.06889338565351,837.9953271028037,23.36448598130841,71.96261682242991,43.162938288996806,1.0
204,55.01009310173867,36.34836590142263,822.9723502304147,17.972350230414747,64.51612903225806,36.43166292853178,1.0
205,67.82613276829171,40.301139167296725,811.3257918552036,21.26696832579185,64.25339366515837,40.3925487047745,1.0
206,53.05374037958668,50.8779443117674,860.0769230769231,33.65384615384615,73.07692307692307,50.99999172315545,1.0
207,27.306818404443007,12.63660055036115,607.6305084745762,0.0,9.491525423728811,12.65596301098106,1.0
208,50.13731483568997,22.831321266392592,686.6973180076628,2.681992337164751,37.547892720306514,22.87036334327724,1.0
209,37.572960885534194,25.159569184877306,699.6171875,5.46875,34.765625,25.206455228952795,1.0
210,47.80438250462407,25.608638611638494,702.9566929133858,5.511811023622047,39.76377952755906,25.659394204618103,1.0
211,48.87028443947527,28.691043898750006,711.7569721115538,8.764940239043826,38.24701195219124,28.74580465286304,1.0
212,42.749433654945975,21.796833733006125,700.32421875,1.953125,31.640625,21.839571135369667,1.0
213,30.818175013325508,19.939614722810408,700.33203125,1.171875,29.296875,19.97878062240667,1.0
214,39.14436812738793,25.983099458876698,722.0766129032259,6.048387096774194,39.11290322580645,26.03515889522945,1.0
215,50.96789349497559,31.474568106647627,698.5369649805448,6.614785992217899,42.80155642023346,31.531990447300146,1.0
216,45.99462735341354,25.520518705543584,696.3151750972762,7.003891050583658,36.18677042801556,25.570412925036287,1.0
217,52.61573066232779,27.62760548763206,705.4566929133858,3.937007874015748,34.645669291338585,27.67924433871536,1.0
218,45.468989376332615,22.823527024252225,701.0117647058823,2.7450980392156863,34.11764705882353,22.8667251341161,1.0
219,54.086698097557,27.179850529558845,680.2813688212927,5.323193916349809,34.22053231939163,27.22867914701369,1.0
220,49.07447456292082,23.75925066225517,710.6031746031746,4.761904761904762,34.12698412698413,23.80670969064857,1.0
221,35.58251570374583,17.74480072460397,703.4588235294118,1.1764705882352942,21.96078431372549,17.779414367151293,1.0
222,59.10886423585874,23.750724183165577,691.3552123552123,3.474903474903475,27.027027027027028,23.796688904113186,1.0
223,39.44180557082679,20.68893115919622,711.1706349206349,2.7777777777777777,26.984126984126984,20.7298233877967,1.0
